Unnamed: 0,Make,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,power_per_rpm,torque_per_rpm,Age
566,Mahindra,565000,65000,Diesel,Manual,Delhi,Red,Second,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0224,0.1533333333333333,5
398,Mahindra,1550000,28000,Diesel,Manual,Delhi,Black,First,Individual,2184.0,AWD,3985.0,1820.0,1920.0,6.0,57.0,0.0346666666666666,0.1875,2
133,Maruti Suzuki,345000,72019,Petrol,Manual,Ranchi,Silver,Second,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0108064516129032,0.0257142857142857,5
1124,Ford,550000,47000,Petrol,Manual,Indore,Black,First,Individual,1499.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,0.0173015873015873,0.0318181818181818,9
965,Hyundai,1750000,17000,Diesel,Manual,Kanpur,Black,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,1
863,Hyundai,495000,30000,Petrol,Manual,Delhi,Other,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,5
1760,Maruti Suzuki,800000,10000,Petrol,Manual,Jalandhar,White,First,Individual,1197.0,FWD,3845.0,1735.0,1530.0,5.0,37.0,0.0148333333333333,0.0256818181818181,0
924,Honda,775000,39000,Petrol,Manual,Noida,Maroon,Second,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,4
1515,Hyundai,1240000,440000,Diesel,Automatic,Delhi,Grey,First,Individual,1582.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,0.0315,0.1733333333333333,4
1759,Maruti Suzuki,450000,52000,Petrol,Manual,Delhi,Silver,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0141666666666666,0.0285,8
1177,BMW,1600000,70000,Diesel,Automatic,Mumbai,White,Second,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,,0.0493181818181818,0.3,9
7,BMW,2650000,75000,Diesel,Automatic,Coimbatore,White,Second,Individual,1995.0,AWD,4439.0,1821.0,1612.0,5.0,51.0,0.047,0.2285714285714285,5
1696,Maruti Suzuki,975000,58000,Diesel,Manual,Mumbai,White,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,3
518,Maruti Suzuki,160000,72000,Petrol,Manual,Kanpur,Silver,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.0111666666666666,0.0257142857142857,11
631,Hyundai,529000,57654,Petrol,Manual,Zirakpur,White,First,Individual,1197.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,0.0136666666666666,0.02875,7
996,Hyundai,1848999,20000,Diesel,Manual,Karnal,White,First,Individual,1493.0,FWD,4500.0,1790.0,1675.0,7.0,50.0,0.02825,0.1666666666666666,1
900,BMW,750000,112000,Diesel,Automatic,Pune,Blue,Second,Individual,1995.0,RWD,4841.0,1846.0,1468.0,5.0,70.0,,,12
2033,Mercedes-Benz,950000,65000,Petrol,Automatic,Mumbai,Black,Second,Individual,1991.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,0.0334545454545454,0.25,11
1026,Mahindra,795000,86000,Diesel,Manual,Purnea,White,Second,Individual,2523.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,0.0234375,0.1428571428571428,7
800,Skoda,1685000,28600,Petrol,Automatic,Mumbai,Grey,First,Individual,1798.0,FWD,4659.0,1814.0,1476.0,5.0,50.0,0.0393333333333333,0.2,5
752,Maruti Suzuki,695000,31000,Petrol,Manual,Mumbai,Grey,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0148333333333333,0.0256818181818181,4
392,Mahindra,1150000,99000,Diesel,Manual,Ludhiana,Silver,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.1555555555555555,8
109,Mahindra,1575000,8519,Petrol,Manual,Mumbai,Blue,First,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,0.03,0.24,1
171,Skoda,225000,69000,Petrol,Manual,Mumbai,Silver,First,Individual,1598.0,FWD,4000.0,1642.0,1522.0,5.0,45.0,0.02,0.0402631578947368,10
1115,Audi,1375000,62000,Diesel,Automatic,Chennai,White,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.0421428571428571,0.2171428571428571,11
403,Maruti Suzuki,500000,32000,Petrol,Automatic,Chennai,Other,Second,Individual,998.0,FWD,3715.0,1635.0,1565.0,5.0,35.0,0.0111666666666666,0.0257142857142857,5
378,Mercedes-Benz,4900000,5000,Petrol,Automatic,Delhi,White,First,Individual,1497.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0312068965517241,0.175,0
598,Maruti Suzuki,650000,44710,Petrol,Manual,Pune,White,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,3
234,Toyota,3550000,55000,Diesel,Automatic,Delhi,Black,First,Other,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,2
1784,Mahindra,1710000,4400,Petrol,Automatic,Mumbai,Black,First,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,0.03,0.2133333333333333,1
1324,Maruti Suzuki,750000,58000,Petrol,Manual,Varanasi,White,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,1
1532,Maruti Suzuki,775000,40000,Petrol,Automatic,Chennai,Red,First,Individual,1197.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,0.0136666666666666,0.0269047619047619,4
1056,Maruti Suzuki,310000,45000,Petrol,Manual,Ranchi,Brown,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0108064516129032,0.0257142857142857,7
1533,Mercedes-Benz,7050000,1102,Petrol,Manual,Bangalore,Black,Other,Individual,,,,,,,,,,0
531,Volkswagen,360000,58000,Petrol,Manual,Chandigarh,Other,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0196190476190476,0.0402631578947368,9
1321,Mahindra,1190000,59000,Diesel,Manual,Patna,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,0.03,0.1555555555555555,4
1965,Maruti Suzuki,365000,68000,Petrol,Manual,Mumbai,Blue,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0141666666666666,0.0285,9
1411,BMW,6800000,33000,Diesel,Automatic,Chennai,White,First,Individual,1995.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,0.0475,0.2285714285714285,0
1302,Maruti Suzuki,320000,54000,Petrol,Manual,Mohali,White,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,8
528,Ford,850000,85000,Diesel,Automatic,Zirakpur,Black,First,Individual,2953.0,AWD,5060.0,1788.0,1826.0,7.0,71.0,0.048125,0.152,8
1300,Hyundai,750000,72000,Diesel,Manual,Chennai,Maroon,First,Individual,1396.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,0.02225,0.1466666666666666,5
1919,Jaguar,2850000,45000,Diesel,Automatic,Dehradun,White,First,Individual,1999.0,RWD,4795.0,1967.0,1416.0,5.0,56.0,0.04425,0.2457142857142857,4
1064,Maruti Suzuki,675000,64000,Diesel,Manual,Lucknow,White,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,4
1592,Hyundai,825000,62000,Diesel,Manual,Dehradun,White,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.02225,0.1493333333333333,5
555,Audi,1513000,79000,Diesel,Automatic,Ahmedabad,Blue,Second,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0414285714285714,0.2171428571428571,7
1179,Maruti Suzuki,1190000,47248,Petrol,Automatic,Jaipur,Blue,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,0.0171666666666666,0.0313636363636363,2
1981,Renault,299000,19000,Petrol,Manual,Kolkata,Red,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0121818181818181,0.0214117647058823,4
75,Honda,570000,92270,Petrol,Manual,Mumbai,Brown,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0148333333333333,0.0229166666666666,5
1005,Maruti Suzuki,425000,80000,Petrol,Manual,Noida,White,Second,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0141666666666666,0.0285,7
775,Mercedes-Benz,1750000,59000,Diesel,Automatic,Delhi,Brown,First,Individual,2143.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,0.0485714285714285,0.3125,8
2043,Mercedes-Benz,2850000,21200,Diesel,Automatic,Pune,Silver,First,Individual,2143.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.056,0.2857142857142857,6
1836,Audi,4351000,36000,Diesel,Automatic,Pune,White,First,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,0.05,0.2285714285714285,4
1092,Lexus,4800000,27000,Other,Automatic,Mumbai,Blue,First,Individual,2487.0,FWD,4975.0,1865.0,1445.0,5.0,50.0,0.0308771929824561,0.0613888888888888,2
1633,Hyundai,185000,61000,Petrol,Automatic,Pune,Black,Third,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,14
1572,Hyundai,399000,74000,Petrol,Manual,Ahmedabad,White,First,Individual,1197.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,8
1128,Mercedes-Benz,6150000,18000,Diesel,Automatic,Chandigarh,Black,First,Individual,2987.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.075,0.3875,4
45,Mahindra,625000,65000,Diesel,Manual,Yamunanagar,White,Second,Individual,2498.0,AWD,3920.0,1726.0,1930.0,6.0,60.0,0.0276315789473684,0.1372222222222222,7
1392,Mercedes-Benz,1350000,80000,Petrol,Automatic,Bangalore,White,Third,Individual,1595.0,FWD,4292.0,1780.0,1433.0,4.0,50.0,0.0242,0.16,8
190,Maruti Suzuki,495000,38258,Diesel,Manual,Varanasi,White,Second,Individual,1248.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,0.0185,0.095,5
744,Volvo,2000000,6000,Diesel,Automatic,Mumbai,Red,First,Individual,1984.0,FWD,4370.0,1783.0,1458.0,5.0,60.0,0.0428571428571428,0.2333333333333333,6
2053,Maruti Suzuki,245000,79000,Petrol,Manual,Faridabad,White,Second,Individual,1197.0,FWD,3775.0,1680.0,1620.0,5.0,43.0,0.0141666666666666,0.0251111111111111,8
1399,Hyundai,465000,28000,Other,Manual,Delhi,White,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,60.0,0.0105454545454545,0.0186666666666666,3
611,Mercedes-Benz,6975000,2000,Petrol,Automatic,Karnal,White,First,Individual,1991.0,RWD,4658.0,1890.0,1644.0,5.0,66.0,0.0352727272727272,0.1939393939393939,0
321,Volkswagen,1095000,43260,Petrol,Automatic,Bangalore,Red,First,Individual,1197.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,0.0206,0.1166666666666666,2
907,Honda,475000,65000,Petrol,Manual,Coimbatore,Silver,Second,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,8
876,Toyota,825000,114000,Diesel,Manual,Lucknow,Black,Second,Individual,2982.0,AWD,4695.0,1840.0,1850.0,7.0,80.0,,,12
196,Volvo,1250000,71141,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,1984.0,FWD,4370.0,1783.0,1458.0,5.0,60.0,0.0428571428571428,0.2333333333333333,9
891,Mahindra,951000,42000,Diesel,Manual,Patna,White,First,Individual,2523.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,0.0234375,0.1428571428571428,6
1074,Hyundai,299000,30000,Petrol,Manual,Panvel,Blue,Third,Individual,,,,,,,,,,11
729,Jaguar,2800000,70662,Petrol,Automatic,Pune,Grey,Second,Individual,,,,,,,,,,11
936,Hyundai,409999,32000,Petrol,Manual,Zirakpur,Silver,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,35.0,0.0123636363636363,0.022,3
1887,Mahindra,875000,87000,Diesel,Manual,Varanasi,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.1555555555555555,7
1927,Maruti Suzuki,425000,89000,Diesel,Manual,Lucknow,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,8
1644,Toyota,690000,55000,Petrol,Manual,Lucknow,Blue,First,Individual,1197.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,0.0136666666666666,0.0269047619047619,2
2022,Kia,1975000,7000,Petrol,Automatic,Bangalore,Grey,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.023,0.1613333333333333,1
1164,Audi,9900000,28000,Petrol,Automatic,Hyderabad,Silver,First,Individual,2995.0,AWD,4986.0,1995.0,1705.0,5.0,85.0,0.067,0.364963503649635,1
1044,Mahindra,325000,70000,Diesel,Manual,Patna,White,Third,Individual,2489.0,,4520.0,1850.0,1895.0,8.0,55.0,,,10
1543,Audi,1390000,85900,Diesel,Automatic,Agra,Brown,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.0402857142857142,0.1828571428571428,8
73,Honda,865000,49013,Petrol,Automatic,Mumbai,Grey,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,5
815,Renault,420000,43000,Petrol,Manual,Hyderabad,Grey,Other,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0121818181818181,0.0214117647058823,5
39,Hyundai,1125000,60000,Diesel,Manual,Patna,White,First,Individual,1582.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,0.0315,0.1733333333333333,4
1295,Toyota,3090000,52000,Diesel,Automatic,Mumbai,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,0.0511764705882352,0.28125,5
180,BMW,1250000,78000,Diesel,Automatic,Mohali,Black,First,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,,0.046,0.2171428571428571,10
1975,Maruti Suzuki,521000,40879,Petrol,Automatic,Mumbai,Red,First,Individual,1197.0,FWD,3700.0,1690.0,1595.0,5.0,32.0,0.0136666666666666,0.0269047619047619,5
1612,Honda,515000,63587,Diesel,Manual,Mumbai,Brown,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0275,0.1142857142857142,7
1956,Renault,490000,32000,Petrol,Automatic,Coimbatore,Other,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0121818181818181,0.0214117647058823,3
705,Ford,434999,23000,Petrol,Manual,Delhi,White,First,Individual,1196.0,FWD,3995.0,1695.0,1525.0,5.0,42.0,0.0138095238095238,0.028,5
1370,Mercedes-Benz,12900000,3000,Diesel,Automatic,Delhi,White,First,Individual,2925.0,AWD,5207.0,2157.0,1823.0,7.0,90.0,0.0905555555555555,0.5833333333333334,1
1764,Hyundai,450000,47000,Petrol,Manual,Dehradun,Grey,Second,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,6
1265,Hyundai,1825000,45000,Petrol,Automatic,Delhi,White,First,Individual,1353.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.023,0.1613333333333333,1
1674,Kia,1399000,11000,Petrol,Manual,Pune,Silver,First,Individual,1497.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.0179365079365079,0.032,1
2041,Mercedes-Benz,2450000,80000,Diesel,Automatic,Hyderabad,White,First,Individual,2143.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.056,0.2857142857142857,8
1166,BMW,6100000,24500,Diesel,Automatic,Mumbai,Red,First,Other,2993.0,AWD,4752.0,1918.0,1621.0,5.0,68.0,0.065,0.31,1
1349,Hyundai,625000,31000,Petrol,Manual,Kanpur,White,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,3
703,Toyota,2598000,12050,Petrol,Automatic,Delhi,Black,First,Individual,2694.0,RWD,4735.0,1830.0,1795.0,7.0,65.0,0.0315384615384615,0.06125,0
1243,Honda,675000,48000,Diesel,Manual,Mumbai,White,First,Individual,1498.0,FWD,4386.0,1683.0,1603.0,7.0,42.0,0.0275,0.1142857142857142,7
1594,Mahindra,525000,39234,Diesel,Manual,Patna,White,Second,Individual,2523.0,RWD,4107.0,1745.0,1880.0,7.0,60.0,0.0196875,0.1392857142857143,7
1041,Skoda,795000,53000,Petrol,Automatic,Delhi,White,Second,Individual,1798.0,FWD,4838.0,1817.0,1482.0,5.0,60.0,0.0351111111111111,0.1666666666666666,8
413,Mercedes-Benz,1850000,26000,Petrol,Automatic,Delhi,Black,First,Individual,3498.0,RWD,5226.0,2120.0,1479.0,5.0,90.0,0.0431746031746031,0.0766666666666666,11
1055,Maruti Suzuki,840000,7000,Petrol,Automatic,Chennai,Maroon,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,2
118,Ford,235000,82000,Diesel,Manual,Ludhiana,White,Second,Individual,1399.0,FWD,3795.0,1680.0,1427.0,5.0,45.0,0.017,0.08,8
1699,Jaguar,3150000,66500,Diesel,Automatic,Delhi,White,First,Individual,2993.0,RWD,5252.0,1899.0,1457.0,5.0,83.0,0.06775,0.3,8
1018,Renault,254999,57159,Petrol,Manual,Varanasi,Silver,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0093342726312081,0.0164158686730506,6
2050,Hyundai,891000,47000,Petrol,Manual,Delhi,White,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0190625,0.0317525773195876,6
1605,Audi,2175000,152000,Diesel,Automatic,Surat,White,First,Individual,1968.0,AWD,4629.0,1898.0,1653.0,5.0,75.0,0.0414285714285714,0.2171428571428571,7
636,Mercedes-Benz,2390000,107021,Diesel,Automatic,Delhi,White,Second,Individual,2987.0,AWD,5120.0,1934.0,1850.0,7.0,100.0,0.0716666666666666,0.386875,9
1544,Maruti Suzuki,950000,10000,Petrol,Automatic,Mumbai,Other,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0148333333333333,0.0256818181818181,0
1706,Maruti Suzuki,500000,90000,Diesel,Manual,Ludhiana,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,7
303,Honda,295000,62500,Diesel,Manual,Varanasi,Other,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0275,0.1142857142857142,8
175,BMW,2775000,68189,Diesel,Automatic,Jaipur,Brown,First,Individual,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,0.047,0.2285714285714285,4
571,Volkswagen,345000,50667,Petrol,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,11
2023,Mahindra,735000,121000,Diesel,Manual,Kanpur,White,First,Individual,2179.0,AWD,4585.0,1890.0,1785.0,7.0,70.0,0.0368,0.20625,7
323,Mahindra,1375000,69000,Diesel,Manual,Lucknow,Black,First,Individual,2179.0,AWD,4456.0,1820.0,1995.0,7.0,60.0,0.0373333333333333,0.2133333333333333,3
1156,Hyundai,545000,63000,Petrol,Automatic,Mumbai,Silver,First,Individual,1797.0,FWD,4530.0,1775.0,1470.0,5.0,56.0,0.0226153846153846,0.0376595744680851,9
354,Toyota,1495000,85000,Diesel,Automatic,Delhi,White,First,Individual,2982.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,0.0469444444444444,0.2571428571428571,8
1725,Hyundai,1725000,35000,Diesel,Manual,Dehradun,White,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.02825,0.1666666666666666,2
1339,Toyota,1825000,82567,Diesel,Manual,Bangalore,White,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.245,6
769,Honda,1490000,11000,Diesel,Manual,Lucknow,White,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0275,0.1142857142857142,1
591,Maruti Suzuki,825000,48174,Diesel,Manual,Thane,White,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,4
1997,Honda,375000,86000,Petrol,Manual,Mumbai,Other,Second,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,0.0175757575757575,0.0304166666666666,9
298,Hyundai,1085000,3383,Petrol,Manual,Mumbai,Blue,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,0.0196666666666666,0.1146666666666666,0
2046,Maruti Suzuki,850000,85000,Diesel,Manual,Hyderabad,Maroon,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,4
811,Mercedes-Benz,6500000,5750,Diesel,Automatic,Bangalore,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0505263157894736,0.25,3
1117,Maruti Suzuki,840000,11000,Petrol,Manual,Bangalore,White,First,Individual,1197.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,0.0136666666666666,0.0269047619047619,2
2002,Honda,499000,96506,Petrol,Manual,Bangalore,Silver,Second,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,0.0175757575757575,0.0304166666666666,10
43,Mercedes-Benz,2400000,34105,Petrol,Automatic,Mumbai,Grey,First,Individual,1796.0,RWD,4082.0,1777.0,1297.0,2.0,70.0,,,12
1062,Maruti Suzuki,520000,46000,Diesel,Manual,Bhubaneswar,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,4
228,Mahindra,1475000,78000,Diesel,Manual,Yamunanagar,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,0.0373333333333333,0.2133333333333333,2
247,Tata,1085000,8922,Petrol,Automatic,Bangalore,Red,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,0.0216,0.0971428571428571,4
1999,Hyundai,400000,35000,Petrol,Manual,Kolkata,Blue,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,5
667,Mercedes-Benz,5500000,54000,Diesel,Automatic,Faridabad,White,First,Individual,2987.0,RWD,5246.0,1899.0,1494.0,5.0,70.0,0.0708333333333333,0.3875,7
922,Hyundai,310000,26000,Petrol,Automatic,Mumbai,Silver,First,Individual,1396.0,,3940.0,1710.0,1505.0,5.0,45.0,,,11
1588,Maruti Suzuki,500000,50000,Diesel,Manual,Dehradun,Silver,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,7
194,Audi,1350000,72000,Diesel,Automatic,Hyderabad,White,Other,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0414285714285714,0.2171428571428571,10
827,Skoda,1515000,67546,Petrol,Automatic,Ludhiana,Other,Second,Individual,1798.0,FWD,4670.0,1814.0,1476.0,5.0,50.0,0.0347058823529411,0.2,4
809,Hyundai,335000,80500,Petrol,Manual,Ambala Cantt,White,First,Individual,,,,,,,,,,9
237,BMW,5811000,24690,Diesel,Automatic,Mumbai,Blue,First,Individual,2993.0,AWD,4886.0,1938.0,1762.0,7.0,,0.0645,0.3733333333333333,4
1332,Maruti Suzuki,1225000,16000,Petrol,Manual,Delhi,Grey,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,0.0171666666666666,0.0313636363636363,0
1035,Ford,8000000,25000,Petrol,Automatic,Chennai,Black,Third,Individual,4951.0,RWD,4784.0,2080.0,1391.0,4.0,60.9,0.0609230769230769,0.1211764705882352,5
1231,Jaguar,3900000,39000,Diesel,Automatic,Delhi,Black,First,Individual,2993.0,RWD,5252.0,1899.0,1457.0,5.0,83.0,0.06775,0.3,7
114,Skoda,425000,24000,Petrol,Automatic,Mumbai,Other,Second,Individual,1598.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,0.0198095238095238,0.0402631578947368,8
1046,Lexus,2100000,34000,Petrol,Automatic,Mumbai,Maroon,Second,Other,,,,,,,,,,15
893,Jeep,1350000,70000,Petrol,Automatic,Chennai,Blue,First,Individual,1368.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,0.029090909090909,0.1,5
829,Honda,949000,37100,Petrol,Manual,Mysore,Grey,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,4
1638,Maruti Suzuki,635000,92000,Diesel,Manual,Mohali,White,Second,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.1142857142857142,6
1548,Honda,1450000,2500,Diesel,Manual,Ludhiana,White,First,Individual,1498.0,FWD,4549.0,1748.0,1489.0,5.0,40.0,0.0272222222222222,0.1142857142857142,0
2006,Maruti Suzuki,409999,54443,Petrol,Automatic,Mumbai,White,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.0111666666666666,0.0257142857142857,7
486,Maruti Suzuki,315000,72000,Other,Manual,Mumbai,Brown,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,,,9
1787,Mahindra,1850000,23280,Petrol,Manual,Aurangabad,Red,Second,Individual,1997.0,AWD,3985.0,1820.0,1920.0,6.0,57.0,0.03,0.24,1
1277,Maruti Suzuki,260000,25862,Petrol,Manual,Kolkata,Blue,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.0111666666666666,0.0257142857142857,7
261,Renault,395000,75500,Petrol,Manual,Raipur,Blue,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0121818181818181,0.0214117647058823,4
1856,Skoda,1390000,56000,Petrol,Automatic,Navi Mumbai,White,First,Individual,1798.0,FWD,4670.0,1814.0,1476.0,5.0,50.0,0.0347058823529411,0.2,5
222,Audi,7200000,20000,Petrol,Automatic,Bangalore,White,Other,Individual,1984.0,FWD,4915.0,1874.0,1455.0,5.0,75.0,0.045,0.2133333333333333,1
1490,Hyundai,490000,66000,Petrol,Manual,Ahmedabad,White,First,Individual,1197.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,4
948,Honda,795000,45326,Petrol,Manual,Mumbai,White,First,Individual,1199.0,FWD,3999.0,1734.0,1601.0,5.0,40.0,0.0148333333333333,0.0229166666666666,4
1402,MG,1950000,28584,Petrol,Automatic,Hyderabad,Black,First,Individual,1451.0,FWD,4720.0,1835.0,1760.0,6.0,60.0,0.0282,0.15625,2
1631,Mahindra,650000,62000,Diesel,Manual,Lucknow,White,First,Individual,2523.0,RWD,4107.0,1745.0,1880.0,7.0,,0.0196875,0.1392857142857143,5
882,Hyundai,625000,23000,Petrol,Manual,Delhi,Red,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,40.0,0.0136666666666666,0.02875,4
1491,Maruti Suzuki,185000,37000,Petrol,Manual,Kolkata,Red,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,10
